,JOB_TITLE,Company_Name,link,Location,Time
899,Candidates for Digital Marketing Analyst,Mercede,https://in.linkedin.com/company/pleasant-inc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",2 months ago
900,Hiring Business Analyst,ScopeHR Services,https://in.linkedin.com/company/essenware-private-limited?trk=public_jobs_jserp-result_job-search-card-subtitle,"Thoothukudi, Tamil Nadu, India",3 months ago
901,Business Analyst/Developer - Duck Creek Insights,MNR,https://in.linkedin.com/company/springhrservices?trk=public_jobs_jserp-result_job-search-card-subtitle,"Gurugram, Haryana, India",3 months ago
902,Business Analyst III,Thermo Fisher Scientific,https://in.linkedin.com/company/alp-consulting-ltd.?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",1 week ago
903,BA with Healthcare Domain,Virtusa,https://www.linkedin.com/company/epam-systems?trk=public_jobs_jserp-result_job-search-card-subtitle,"Andhra Pradesh, India",2 months ago
904,Business analyst Software,Digz Placements,https://in.linkedin.com/company/thoucentric?trk=public_jobs_jserp-result_job-search-card-subtitle,"Ahmedabad, Gujarat, India",2 months ago
905,Generative AI - Business Analyst,Eli Lilly and Company,https://www.linkedin.com/company/epam-systems?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",1 month ago
906,Business Analyst - Regulatory Reporting,LTIMindtree,https://in.linkedin.com/company/thoucentric?trk=public_jobs_jserp-result_job-search-card-subtitle,"Pune, Maharashtra, India",1 month ago
907,Business Analyst (Pre and Post Sales),W3care,https://www.linkedin.com/company/vee-technologies?trk=public_jobs_jserp-result_job-search-card-subtitle,"Jaipur, Rajasthan, India",6 days ago
908,Business Analyst,IDESLABS PRIVATE LIMITED,https://in.linkedin.com/company/alp-consulting-ltd.?trk=public_jobs_jserp-result_job-search-card-subtitle,"Pune, Maharashtra, India",3 weeks ago
909,Interview invite for Loan IQ Business Analyst-HCL Technologies,HCLTech,https://in.linkedin.com/company/edique?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chennai, Tamil Nadu, India",2 months ago
910,Business Analyst,ARYAN TECHNOLOGY,https://in.linkedin.com/company/interlace-india-private-limited?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",1 month ago
911,Business Analyst III,"RealPage, Inc.",https://in.linkedin.com/company/weareuplers?trk=public_jobs_jserp-result_job-search-card-subtitle,"Hyderabad, Telangana, India",4 months ago
912,Posist Technologies - Product Business Analyst - Jira/SQL,Posist Technologies,https://in.linkedin.com/company/prudent-tech-it-solutions?trk=public_jobs_jserp-result_job-search-card-subtitle,"Delhi, Delhi, India",5 months ago
913,Business Analyst (Logistics Domain),Changeleaders.in,https://in.linkedin.com/company/ivy-comptech?trk=public_jobs_jserp-result_job-search-card-subtitle,"Gurgaon, Haryana, India",5 days ago
914,Business Analyst III,"RealPage, Inc.",https://in.linkedin.com/company/yo-hr-consultancy-pvt-ltd?trk=public_jobs_jserp-result_job-search-card-subtitle,"Hyderabad, Telangana, India",3 months ago
915,Business Analyst,HireXzo Solutions,https://in.linkedin.com/company/talent-socio?trk=public_jobs_jserp-result_job-search-card-subtitle,"Mumbai, Maharashtra, India",1 week ago
916,Dev Business Analyst,Infor,https://in.linkedin.com/company/kpmgindia?trk=public_jobs_jserp-result_job-search-card-subtitle,"Hyderabad, Telangana, India",4 months ago
917,Business Analyst (Pre and Post Sales),iSkylar Technologies,https://in.linkedin.com/company/csb-bank-limited?trk=public_jobs_jserp-result_job-search-card-subtitle,"Jaipur, Rajasthan, India",3 months ago
918,Business analyst,Pleasant Inc,https://nl.linkedin.com/company/philips?trk=public_jobs_jserp-result_job-search-card-subtitle,"Surat, Gujarat, India",3 months ago
919,Jobs on Business Analyst,ESSENWARE PRIVATE LIMITED,https://in.linkedin.com/company/shrmsap?trk=public_jobs_jserp-result_job-search-card-subtitle,"Pune, Maharashtra, India",1 week ago
920,Business Analyst,Spring HR Services LLP,https://in.linkedin.com/company/gegadyne?trk=public_jobs_jserp-result_job-search-card-subtitle,"Gandhinagar, Gujarat, India",3 months ago
921,Business Analyst,Alp Consulting Ltd.,https://in.linkedin.com/company/codersbrain?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",4 days ago
922,Business Analyst - EIS,EPAM Systems,https://in.linkedin.com/company/axs-solutions?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chennai, Tamil Nadu, India",4 months ago
923,Thoucentric - Business Analyst - BFSI Domain,Thoucentric,https://in.linkedin.com/company/promilo?trk=public_jobs_jserp-result_job-search-card-subtitle,"Pune, Maharashtra, India",3 weeks ago
924,Business Analyst - EIS,EPAM Systems,https://in.linkedin.com/company/boyenhaddin?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chennai, Tamil Nadu, India",2 months ago
925,Thoucentric - Business Analyst - BFSI Domain,Thoucentric,https://uk.linkedin.com/company/natwest-group?trk=public_jobs_jserp-result_job-search-card-subtitle,"Pune, Maharashtra, India",3 months ago
926,Business Analyst - Strategy,Vee Technologies,https://in.linkedin.com/company/resources-valley?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",3 months ago
927,Business Analyst,Alp Consulting Ltd.,https://in.linkedin.com/company/netwininfosolutions?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",4 months ago
928,Interesting Job Opportunity: EdiQue - Business Analyst,EdiQue,https://uk.linkedin.com/company/acuity-knowledge-partners?trk=public_jobs_jserp-result_job-search-card-subtitle,"Noida, Uttar Pradesh, India",1 month ago
929,Business Analyst,Interlace India Private Limited,https://in.linkedin.com/company/ideslabs-pvt-ltd?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chennai, Tamil Nadu, India",3 months ago
930,Bulk jobs SEO Analyst,Adeeba E-Services Pvt. Ltd.,https://sg.linkedin.com/company/twixor?trk=public_jobs_jserp-result_job-search-card-subtitle,Greater Kolkata Area,3 months ago
931,SEO Analyst,Uplers,https://www.linkedin.com/company/cognizant?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bhopal, Madhya Pradesh, India",3 days ago
932,Quality Analyst and Marketer,Prudent Tech IT Solutions,https://www.linkedin.com/company/affine?trk=public_jobs_jserp-result_job-search-card-subtitle,"Navi Mumbai, Maharashtra, India",1 month ago
933,Business Analyst,Ivy,https://www.linkedin.com/company/reveal-healthtech?trk=public_jobs_jserp-result_job-search-card-subtitle,"Hyderabad, Telangana, India",4 months ago
934,Business Analyst,YO HR Consultancy,https://in.linkedin.com/company/mnr-solutions-pvt--ltd?trk=public_jobs_jserp-result_job-search-card-subtitle,Greater Delhi Area,3 months ago
935,Magento Business Analyst,Talent Socio,https://www.linkedin.com/company/realpage?trk=public_jobs_jserp-result_job-search-card-subtitle,"Hyderabad, Telangana, India",2 months ago
936,Digital Strategy-Business Analyst- Consultant,KPMG India,https://www.linkedin.com/company/ddismart?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",2 months ago
937,Business Analyst - Web Channels,CSB Bank Limited,https://in.linkedin.com/company/boyenhaddin?trk=public_jobs_jserp-result_job-search-card-subtitle,"Mumbai, Maharashtra, India",2 months ago
938,Business Analyst - Technical Writer,Philips,https://in.linkedin.com/company/dc-consultantsindia?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru East, Karnataka, India",4 days ago
939,Business Analyst,SHRMSAP,https://www.linkedin.com/company/accellor?trk=public_jobs_jserp-result_job-search-card-subtitle,"Gurgaon, Haryana, India",4 days ago
940,Business Analyst - CEO's Office,Gegadyne Energy,https://in.linkedin.com/company/relic-consultancy-services?trk=public_jobs_jserp-result_job-search-card-subtitle,"Mumbai, Maharashtra, India",4 days ago
941,GoMechanic - Business Analyst,TARGETONE INNOVATIONS,https://www.linkedin.com/company/realpage?trk=public_jobs_jserp-result_job-search-card-subtitle,"Gurugram, Haryana, India",2 weeks ago
942,Business Analyst_Amruta_Hexaware,CodersBrain,https://www.linkedin.com/company/fusion-plus-solutions-inc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Mumbai, Maharashtra, India",1 month ago
943,Business Analyst,AXS Solutions,https://in.linkedin.com/company/hyrefox?trk=public_jobs_jserp-result_job-search-card-subtitle,"Mumbai, Maharashtra, India",2 weeks ago
944,Business Analyst,PROMILO-Boost B2B | B2C leads with Promilo Marketing Solutions,https://in.linkedin.com/company/sagacious-programming-&-development-pvt.-ltd.?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",4 days ago
945,Sharepoint Business Analyst - Infopath,"Dubai Jobs, Gulf Jobs, Jobs in Dubai, Qatar, Kuwait - Boyen Haddin & The Giant HR Consultant",https://sg.linkedin.com/company/twixor?trk=public_jobs_jserp-result_job-search-card-subtitle,Greater Kolkata Area,3 months ago
946,"Business Analyst, AVP",NatWest Group,https://in.linkedin.com/company/wings-brand-activations-i-pvt-ltd-?trk=public_jobs_jserp-result_job-search-card-subtitle,"Gurugram, Haryana, India",1 month ago
947,Business Analyst,Resources Valley,https://in.linkedin.com/company/business-tree-consultants?trk=public_jobs_jserp-result_job-search-card-subtitle,"Jaipur, Rajasthan, India",1 week ago
948,Business Analyst,Netwin Infosolutions,https://in.linkedin.com/company/qsec-tiles?trk=public_jobs_jserp-result_job-search-card-subtitle,"Nashik, Maharashtra, India",5 months ago
949,Fund Analyst (Marketing Collaterals),Acuity Knowledge Partners,https://in.linkedin.com/company/business-tree-consultants?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",N/A
950,Business Analyst,IDESLABS PRIVATE LIMITED,https://www.linkedin.com/company/mcoxley-intellect-management?trk=public_jobs_jserp-result_job-search-card-subtitle,"Mumbai, Maharashtra, India",N/A
951,Business Analyst,Twixor,https://in.linkedin.com/company/alp-consulting-ltd.?trk=public_jobs_jserp-result_job-search-card-subtitle,"Navi Mumbai, Maharashtra, India",N/A
952,ACI Business Analyst,Cognizant,https://in.linkedin.com/company/ablysoft-pvt-ltd?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",N/A
953,Consultant - Business Analyst (Skills - PBI +SQL),Affine,https://in.linkedin.com/company/richestsoft?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chennai, Tamil Nadu, India",N/A
954,Business Analyst,ARYAN TECHNOLOGY,https://in.linkedin.com/company/natalie-consultants?trk=public_jobs_jserp-result_job-search-card-subtitle,"Gurugram, Haryana, India",N/A
955,Healthcare Business Analyst,Reveal HealthTech,https://www.linkedin.com/company/sgs-consulting?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",N/A
956,Business Analyst,MNR Solutions Pvt. Ltd.,https://sg.linkedin.com/company/twixor?trk=public_jobs_jserp-result_job-search-card-subtitle,"Mumbai, Maharashtra, India",N/A
957,Business Analyst III,"RealPage, Inc.",https://in.linkedin.com/company/cielhr?trk=public_jobs_jserp-result_job-search-card-subtitle,"Hyderabad, Telangana, India",N/A
958,Business Analyst,DDi,https://in.linkedin.com/company/sm-it-services?trk=public_jobs_jserp-result_job-search-card-subtitle,"Hyderabad, Telangana, India",N/A
959,Business Analyst - Software Development,"Dubai Jobs, Gulf Jobs, Jobs in Dubai, Qatar, Kuwait - Boyen Haddin & The Giant HR Consultant",https://uk.linkedin.com/company/pwc?trk=public_jobs_jserp-result_job-search-card-subtitle,Mumbai Metropolitan Region,N/A
960,Business Analyst,"DC Consultants(India,USA,Australia,GCC)",https://in.linkedin.com/company/elite-hr-consultants?trk=public_jobs_jserp-result_job-search-card-subtitle,"Pune, Maharashtra, India",N/A
961,Business Analyst,Accellor,https://in.linkedin.com/company/alp-consulting-ltd.?trk=public_jobs_jserp-result_job-search-card-subtitle,"Hyderabad, Telangana, India",N/A
962,Business Analyst,Relic Consultancy Services,https://in.linkedin.com/company/essenware-private-limited?trk=public_jobs_jserp-result_job-search-card-subtitle,"Hyderabad, Telangana, India",N/A
963,Business Analyst III,"RealPage, Inc.",https://in.linkedin.com/company/hirexzo?trk=public_jobs_jserp-result_job-search-card-subtitle,"Hyderabad, Telangana, India",N/A
964,Business Analyst,Fusion Plus Solutions Inc,https://in.linkedin.com/company/artiumacademy?trk=public_jobs_jserp-result_job-search-card-subtitle,"Hyderabad, Telangana, India",N/A
965,Business Analyst,HyreFox Consultants,https://www.linkedin.com/company/agivanttech?trk=public_jobs_jserp-result_job-search-card-subtitle,"Jaipur, Rajasthan, India",N/A
966,Business Analyst - Female,Sagacious Programming & Development Pvt. Ltd.,https://in.linkedin.com/company/financial-software-&-systems-p-ltd?trk=public_jobs_jserp-result_job-search-card-subtitle,"Pune, Maharashtra, India",N/A
967,Business Analyst,Twixor,https://in.linkedin.com/company/webkul?trk=public_jobs_jserp-result_job-search-card-subtitle,"Navi Mumbai, Maharashtra, India",N/A
968,Business Analyst (Male only),Wings Brand Activations(I) Pvt. Ltd.,https://www.linkedin.com/company/genpact?trk=public_jobs_jserp-result_job-search-card-subtitle,"Hyderabad, Telangana, India",N/A
969,Marketing Analyst_ Ghaziabad,Business Tree Consultants,https://in.linkedin.com/company/bdoinindia?trk=public_jobs_jserp-result_job-search-card-subtitle,"Ghaziabad, Uttar Pradesh, India",N/A
970,Business Analyst,QSEC TILES,https://in.linkedin.com/company/triaksha-automation-technologies-pvt-ltd?trk=public_jobs_jserp-result_job-search-card-subtitle,"Rajkot, Gujarat, India",N/A
971,Marketing Analyst_ Ghaziabad,Business Tree Consultants,https://in.linkedin.com/company/46tech?trk=public_jobs_jserp-result_job-search-card-subtitle,"Ghaziabad, Uttar Pradesh, India",N/A
972,Business Analyst,McOxley,https://www.linkedin.com/company/realpage?trk=public_jobs_jserp-result_job-search-card-subtitle,"Chennai, Tamil Nadu, India",N/A
973,Business Analyst,Alp Consulting Ltd.,https://www.linkedin.com/company/fusion-plus-solutions-inc?trk=public_jobs_jserp-result_job-search-card-subtitle,"Bengaluru, Karnataka, India",N/A
974,Business Analyst,ARYAN TECHNOLOGY,N/A,"Chennai, Tamil Nadu, India",N/A
975,Business Analyst,Ably Soft,N/A,"Sahibzada Ajit Singh Nagar, Punjab, India",N/A
976,Business Analyst,RichestSoft,N/A,"Sahibzada Ajit Singh Nagar, Punjab, India",N/A
977,Business Analyst,Natalie Consultants,N/A,"Bengaluru North, Karnataka, India",N/A
978,Business Analyst,SGS Consulting,N/A,Greater Kolkata Area,N/A
979,Business Analyst,Twixor,N/A,"Mumbai, Maharashtra, India",N/A
980,Business Analyst- EDI,CIEL HR,N/A,"Hyderabad, Telangana, India",N/A
981,Interesting Job Opportunity: Business Analyst,SM IT SERVICES,N/A,"Navi Mumbai, Maharashtra, India",N/A
982,Business Analyst - RCMS - Associate 2,PwC,N/A,"Hyderabad, Telangana, India",N/A
983,Business Analyst | Ahmedabad,Elite HR,N/A,"Ahmedabad, Gujarat, India",N/A
984,Business Analyst,Alp Consulting Ltd.,N/A,"Bengaluru, Karnataka, India",N/A
985,BUSINESS ANALYST,ESSENWARE PRIVATE LIMITED,N/A,"Chennai, Tamil Nadu, India",N/A
986,Business Aanalyst,HireXzo Solutions,N/A,"Mumbai, Maharashtra, India",N/A
987,Business Analyst,ARTIUM,N/A,"Mumbai, Maharashtra, India",N/A
988,CRM Analyst and Loyalty,Acme Services Private Limited,N/A,"Gurugram, Haryana, India",N/A
989,CRM Analyst and Loyalty,Acme Services Private Limited,N/A,"Gurugram, Haryana, India",N/A
990,Senior Digital Marketing Analyst,Agivant Technologies,N/A,"Pune, Maharashtra, India",N/A
991,Business Analyst with Switch,FSS,N/A,"Navi Mumbai, Maharashtra, India",N/A
992,Hiring -Business Analyst,Webkul,N/A,"Noida, Uttar Pradesh, India",N/A
993,Business Analyst Regulatory Reporting-BFS027008,Genpact,N/A,Mumbai Metropolitan Region,N/A
994,Associate - BAS -Forensic Audit - BAS/DEL/0795,BDO in India,N/A,"Alipur, Delhi, India",N/A
995,Business Analyst,Triaksha Automation Technologies Pvt. Ltd.,N/A,"Jaipur, Rajasthan, India",N/A
996,Business Analyst,46 Tech,N/A,"Sahibzada Ajit Singh Nagar, Punjab, India",N/A
997,Business Analyst III,"RealPage, Inc.",N/A,"Hyderabad, Telangana, India",N/A
998,Business Analyst 2,Fusion Plus Solutions Inc,N/A,"Hyderabad, Telangana, India",N/A
